DD:MM:YYYY,hh:mm:ss,°C,°C,°C,°C,°C,°C,°C,n/a,n/a,n/a,n/a,V,V,n/a,n/a,n/a,n/a
Date,Time,FU:0.valueAmbientSensor,Zone:0.valueAirSensor,Zone:1.valueAirSensor,Zone:0.valueEvaporatorSensor,Zone:1.valueEvaporatorSensor,Zone:0.valueBioSensor,Zone:1.valueBioSensor,Zone:0.stateDoor,Zone:1.stateDoor,Zone:0.stateDoorAlarm,Zone:1.stateDoorAlarm,Zone:0.valueFanSpeed,Zone:1.valueFanSpeed,Zone:0.valueLightDimLevel,Zone:0.stateZone,Zone:1.stateZone,Zone:0.stateDefrostHeaterRequest
20.03.2020,14:47:57,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:02,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:03,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:05,25,15.1,-15,0,-18.2,17.9,0,0,1,0,0,0,0,0,1,1,0
20.03.2020,14:48:07,25,15.1,-15,0,-18.2,17.9,0,0,1,0,0,0,0,0,1,1,0
20.03.2020,14:48:08,25,15.1,-15,0,-18.2,17.9,0,0,1,0,0,0,0,0,1,1,0
20.03.2020,14:48:10,25,15.1,-15,0,-18.2,17.9,0,0,1,0,0,0,0,0,1,1,0
20.03.2020,14:48:12,25,15.1,-15,0,-18.2,17.9,0,0,1,0,0,0,0,0,1,1,0
20.03.2020,14:48:13,25,15.1,-15,0,-18.2,17.9,0,0,1,0,0,0,0,0,1,1,0
20.03.2020,14:48:15,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:20,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:22,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:23,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:25,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:30,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:32,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:35,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:37,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:42,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:44,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:45,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:47,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:52,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:54,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:55,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:57,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:48:59,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:02,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:04,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:05,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:07,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:09,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:10,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:12,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:15,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:19,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:20,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:22,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:24,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:25,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:30,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:32,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:36,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:37,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:42,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:44,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:46,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:47,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:49,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:51,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:52,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:54,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:56,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:57,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:49:59,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:01,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:02,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:04,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:06,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:07,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:09,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:11,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:16,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:17,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:19,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:22,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:24,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:26,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:29,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:31,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:32,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:36,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:38,25,15,-15,0,-18.2,18,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:39,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:43,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:44,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:46,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:48,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:51,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:53,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:54,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:56,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:50:59,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:01,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:03,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:04,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:06,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:08,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:09,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:11,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:13,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:14,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:16,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:19,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:23,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:24,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:26,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:28,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:29,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:31,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:33,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:34,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:36,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:38,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:43,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:45,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:46,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:48,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:51,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:53,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:55,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:56,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:51:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:01,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:03,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:05,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:06,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:08,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:10,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:11,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:13,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:15,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:16,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:20,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:23,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:25,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:26,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:28,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:30,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:31,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:33,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:35,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:36,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:38,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:42,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:43,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:45,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:47,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:48,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:50,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:52,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:53,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:55,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:57,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:52:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:02,25,15,-15,0,-18.2,18,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:03,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:05,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:07,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:08,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:10,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:13,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:15,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:20,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:22,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:23,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:25,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:28,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:30,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:32,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:33,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:35,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:37,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:42,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:44,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:45,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:47,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:52,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:54,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:55,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:57,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:53:59,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:02,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:04,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:05,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:07,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:09,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:10,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:15,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:19,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:20,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:22,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:24,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:25,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:30,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:32,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:35,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:37,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:42,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:44,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:46,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:47,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:51,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:52,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:54:54,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
